username,user_id,score,total,required_score,result
serenity_kelly8782,1351649727413878847,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
josiah_hunter9284,1351859472565403721,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
isaiah_holmes1414,1351820787996168254,29,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
ozm84253,979226440228814919,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
sanairandolph351,932450430062043146,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
ian_dunn6462,1351696060388737101,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
olivia_cook8592,1351702731164749867,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
destineymadyson154,930272776806367253,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
mila_parker7253,1351848813161091124,26,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
olivia_thompson7686,1351734638258946159,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
richardberry0449,1371877184209162394,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
asher_nelson4831,1351734596298866688,17,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
nathan_wallace4744,1351934814600691782,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
destinyshort662,930286228400656454,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
bella_porter5405,1351762263551246409,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
kristinelliana478,930286911640174592,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
sofia_stevens7411,1351774061549715486,22,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
aubrey_cox4553,1351718670212141177,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
mateo_green9363,1351759024445587613,30,30,30,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
jack_sanders7587,1351716255429820466,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
aaron_hill9901,1351759244247961630,30,30,30,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
william_rice1064,1351757888980389938,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
madeline_lawrence2448,1351851972134961162,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
amandacook0271,1371864244806488144,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
kinsley_sanders2754,1351854296538550306,30,30,30,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
jamieharrington437,932529048343683102,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
christopher_cooper152,1351907674337443903,13,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
leilani_reyes6053,1351710349774164091,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
ava_peters6968,1351933649687154688,12,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
shylamitchell1817,932532333461012510,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
scarlett_daniels140,1351945769967550575,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
lincoln_gonzalez1981,1351937985825738782,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
evan_elliott7942,1351777558131249242,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
piper_taylor9036,1351960079091503216,29,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
noah_watkins8229,1351798449493770240,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
carter_ford5035,1351743982710947882,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
asher_fox6899,1351729324218122270,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
christopher8578638,1371949740605968459,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
richardsxander123,932817182985953330,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
caroline_johnson4046,1351620040562180096,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
holtalijah108,932820029517492265,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
noah_riley7314,1351898418783715379,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
0xleon,367956381002760193,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
ella_arnold5616,1351789466997493760,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
austin_fisher3196,1351678565111959552,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
wyatt_ross2242,1351644758568603658,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
aiden_kelly4168,1351751572144652420,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
haley_campbell9327,1351861155345465416,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
sebastian_walker2626,1351851768916742206,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
davidnorris0453,1372021146786074627,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
ashley_black194,1351614835095240726,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
christopher_watkins4776,1351641923433009224,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
isabelle_black3979,1351694048091570278,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
callie_torres7107,1351668901641191537,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
charleeellis997,932879667810140220,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
harmony_freeman2185,1351719110118998089,30,30,30,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
zevoncaponrfx76,899491376612376578,28,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
emily_sanders8818,1351776643273723949,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
lyla_watson3477,1351649905323540492,28,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
zoey_gonzales559,1351634569954197645,14,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
ayden_bailey7563,1351940249382686720,17,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
crystalgarcia0798,1371781590765539409,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
declan_gray6296,1351881791190994955,30,30,30,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
aydengarytozx44,899475597884022844,17,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
kennedy_franklin7743,1351742278246469823,14,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
blankenshipfernando845,932886758708871200,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
miles_torres9982,1351693211147567119,7,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
jason_jordan4157,1351618533439705259,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
ryan_perez7311,1351911020922142781,30,30,30,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
peyton_ray9305,1351832605149892683,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
dylan_snyder4677,1351836855682990150,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
autumn_hudson9197,1351903674191970355,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
joshua_rogers4683,1351744433825255488,26,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
ericsmith0172,1371836293830672435,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
caleb_harris5238,1351674243527475308,26,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
chloe_white913,1351865616541290568,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
ariana_foster6048,1351670719372595301,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
harmony_lawrence4618,1351916050773577858,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
zoey_baker9201,1351675803301183630,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
miles_ramirez2970,1351712026702905395,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
charles_griffin2117,1351734605971062784,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
mila_brown8255,1351643334275367105,8,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
violet_watson7519,1351648464311947274,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
sujetatydo,1225653573338271829,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
jonathan_brown1958,1351617753760399451,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
isabelle_collins1212,1351888617550774313,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
naomi_foster215,1351695327509610517,9,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
sebastian_morgan4641,1351820592889729066,30,30,30,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
asher_cox8823,1351680523348607037,30,30,30,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
kirstinschaalrqxi16,899479051968864256,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
jackson_hernandez8365,1351943708177731614,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
layla_bryant2041,1351695188011126846,14,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
sofia_hernandez6670,1351850184023212064,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
adrian_harper8286,1351865172561625148,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
logan_robinson9388,1351942345125400578,30,30,30,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
joseph_spencer7320,1351712473446875157,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
leilani_duncan9598,1351657807442612376,30,30,30,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
sawyer_henry9973,1351640682854613162,30,30,30,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
isabelle_jackson9061,1351845597056860172,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
camden_duncan1947,1351736001789427722,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
adelaide_bailey1507,1351615977409871912,1,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
s_tranik,878851522547580928,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
noah_daniels7457,1351930383763112021,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
victoria_sanchez146,1351643034814517359,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
wyatt_elliott9342,1351768361406697585,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
sawyer_grant3317,1351634661998334015,28,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
catherine_armstrong1493,1351686508343590983,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
benjamin_mills6535,1351856860340420769,7,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
bitnzz_46618,1303692274152116275,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
peyton_holmes7211,1351696282741248000,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
dylan_johnson5448,1351844335154499620,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
lincoln_king4897,1351942770612240435,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
naomi_wilson1173,1351900727018127444,30,30,30,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
vva2123,388907635220545556,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
allison_collins3390,1351717158257950720,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
adelaide_bailey1507,1351615977409871912,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
jeremiah_howard1289,1351737800692731955,24,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
robert_baker7296,1351870282058563616,24,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
elijah_franklin4487,1351635849829158932,27,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
anthony_ross9845,1351634066121687167,21,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
jameson_webb3954,1351874405524836352,30,30,30,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
reese_austin3314,1351937178179076147,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
david_wright6173,1351945717681492079,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
sawyer_duncan1639,1351735824126971924,30,30,30,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
jack_crawford8353,1351758197987344444,30,30,30,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
willow_baker9884,1351895692825853984,30,30,30,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
elianna_payne6209,1351962135240114267,25,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
camden_gray5016,1351769207422845042,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
samantha_gibson2991,1351745588101910578,30,30,30,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
gavin_gonzales2633,1351771484951023666,30,30,30,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
angela_kimm,1344655331850059847,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
paige_allen6672,1351955120128266423,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
nicholas_warren2000,1351796019117166695,30,30,30,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
paisley_hart5559,1351672104566915143,29,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
audrey_ramirez4503,1351696680809926718,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
faith_edwards1054,1351898688393580567,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
riley_martinez3233,1351864178381557771,30,30,30,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
josiah_mills2786,1351653848606838886,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
john_lawrence7308,1351929017137234012,30,30,30,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
zoey_campbell1998,1351758965939241033,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
elianna_hamilton9482,1351706099140661278,30,30,30,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
austin_stevens7430,1351897519780663350,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
axel_price3804,1351660414127308820,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
david_cooper6336,1351939259002781716,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
zachary_stewart7642,1351851080866205759,30,30,30,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
owen_jenkins1673,1351689554352017499,30,30,30,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
abigail_powell568,1351944656438689792,30,30,30,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
kinsley_sims4475,1351897264422912030,4,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
carson_carter2594,1351874238507913301,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
olivia_lopez7312,1351726765453611098,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
madelyn_martinez2547,1351930280746815539,30,30,30,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
makayla_duncan6760,1351878049179897868,30,30,30,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
jonathan_clark7305,1351621601975734362,30,30,30,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
liam_reyes1624,1351671035203944518,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
brayden_roberts9835,1351640640730955796,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
miles_gordon9257,1351714461945172058,30,30,30,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
jordan_lane5585,1351894366947508324,30,30,30,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
savannah_white694,1351859119430172672,30,30,30,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
lillian_davis7126,1351912585615773766,30,30,30,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
haley_hicks1910,1351638319884406890,30,30,30,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
willow_carroll6957,1351653736128188518,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
maya_james4089,1351715501444694017,30,30,30,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
mila_grant7903,1351713927406419988,30,30,30,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
carlafrench4050317,932835529060405288,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
madeline_pierce559,1351870328577593396,30,30,30,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
caitlynmcconnell3912,932841579813683211,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
hornejarvis689274,932849657216905276,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
yasminepeterson50,932851179623432212,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
nora_davis8158,1351876494187561001,30,30,30,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
erikamcneil6192134,943352697212518410,30,30,30,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
brody_moore7599,1351691500299223181,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
mateo_phillips6617,1351617409303449673,30,30,30,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
elsiefinley3341,932901803610210375,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
aurora_peterson9271,1351763596815761450,30,30,30,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
skylar_smith770,1351884211451330601,30,30,30,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
austin_ramirez2474,1351861673488814132,30,30,30,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
anna_cooper5327,1351665229267861525,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
james_hudson7063,1351621929626374175,30,30,30,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
janaelowery4008853,933164503217106955,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
hope_fox7320,1351828528043397175,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
naomi_perkins1969,1351620450794471528,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
julian_cook6761,1351940701990027336,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
henry_hernandez6358,1351612807120158831,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
adeline_knight2492,1351684364215255040,19,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
liam_adams5108,1351652234370486303,30,30,30,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
luke_king4057,1351618132791398481,30,30,30,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
taylor_williams9001,1351638284186423412,30,30,30,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
charles_franklin3121,1351957605106450543,30,30,30,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
gillespiefisher1804690,943354015754879057,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
samantha_clark4743,1351645275394936998,30,30,30,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
isla_cunningham534,1351790990649983008,30,30,30,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
lillian_cox1601,1351736965136912446,14,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
rebeccaguerra3460379,943359992898150410,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
willow_stone6000,1351957776536043581,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
jasmine_greene1920,1351911551153475654,26,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
madeline_simmons4868,1351625252580495401,30,30,30,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
axel_black9746,1351941785441800253,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
chloe_gordon8343,1351870017926598677,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
melody_richardson3245,1351706369874727003,30,30,30,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
laylaharding8490200,943438883599818772,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
oneillsnow2535458,943439634053095455,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
nhattung99,927612234442633357,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
skylar_mitchell1011,1351625700444213290,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
serranopitts1020423,944393374478237706,29,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
audrey_ellis6186,1351697796499112027,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
charles_miller5140,1351667122756911224,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
elizabeth_cooper2644,1351682941771583501,30,30,30,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
josiah_stewart8750,1351125288968261632,30,30,30,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
simonzavala8245624,943669759986245652,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
aiden_snyder6919,1350940190834954250,30,30,30,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
w1zar_d,1104122627162910821,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
sarah_young6272,1351642453631045664,30,30,30,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
lola_collins1177,1351862634479358034,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
mateo_harris1734,1351812039693303819,30,30,30,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
brayden_long7479,1351772581417582652,24,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
peyton_lee5338,1351698405751001120,17,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
paige_roberts5502,1351722897923899487,20,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
valerie_turner6318,1351177784659021824,30,30,30,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
jordan_nichols6476,1351711405484539997,14,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
jayden_turner8475,1351741219205812244,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
mason_palmer8352,1351690818074837032,8,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
lincoln_riley9101,1351220785112682595,15,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
ethan_peters1299,1351957025562820618,30,30,30,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
owen_weaver2489,1351818897921278003,30,30,30,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
taradrake13341,944405338344554526,30,30,30,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
gorbako,939990645840425032,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
isabella_simmons4337,1350998391353507902,30,30,30,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
delilah_myers8949,1351687173438574672,30,30,30,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
abujauhar,1121946284471877642,1,3,2,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
harmony_ruiz6220,1351234477648642200,30,30,30,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
ariana_boyd3787,1351684838683443261,30,30,30,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
hogancooper6478990,943681345463386143,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
carsonsantiago5684788,943682747044622387,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
delilah_jones9906,1351141161321889906,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
farrellduffy7377772,943685892596432927,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
hunter_riley512,1350953690684461190,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
daniellabelcherelzu64,927047882496958496,30,30,30,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
elizabeth_lewis6410,1351113625175068703,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
levi_warren1680,1351077134243856435,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
ayden_cook8262,1351186245111382149,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
esther_ray4327,1351070972207169587,30,30,30,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
sawyer_carroll2889,1351711543724871852,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
natalie_reyes2786,1351115612511932466,30,30,30,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
aiden_graham739,1350970765662752900,30,30,30,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
elijah_armstrong3324,1351674480165916742,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
luna_henderson7441,1350943049404121201,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
aubrey_jones7475,1351874841829052447,30,30,30,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
callie_gordon1775,1351707922987483258,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
levi_washington8573,1351143011941093376,30,30,30,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
toyosi_,378224469686353920,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
connor_clark2181,1350966718683549796,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
serenity_bailey3851,1350978304307630150,30,30,30,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
jameson_murphy1759,1351901965306564671,25,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
leo_duncan7859,1351069822204645387,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
harper_berry383,1350964046026903582,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
evelyn_reyes9433,1350974133596590080,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
misha1985,893015396385431572,0,3,2,failed,passed
username,user_id,score,total,required_score,result,discord_post_check
anthony_mcdonald4287,1351903063190929429,30,30,30,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
willow_foster6587,1351069943776415845,26,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
bobbycabrera_,1371949271506485329,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
violet_powell8821,1351107933131243610,30,30,30,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
qualasuonse79,988992887553404978,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
caroline_harrison9853,1351915083822792754,30,30,30,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
adam_marshall7004,1351717012363018323,28,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
miles_jenkins9734,1351162563781595218,20,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
michael_clark4168,1350951634884362321,30,30,30,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
claire_rodriguez2675,1350957645401559121,0,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
elise_stephens606,1351139188191400006,16,30,30,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
aaron_gomez7840,1351797349499932692,30,30,30,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
